asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail,mineral_system,deposit_type,focus_area,production_text,resources_text,source_summary,source_link,ghgrp_facility_id,ghgrp_frs_id,ghgrp_address,ghgrp_primary_naics_code,ghgrp_subparts,ghgrp_sector
ore-600,ore_site,Unnamed cobalt site 600,ID,,45.134,-114.36366,point,cobalt,cobalt,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,IOA-IOCG,Iron oxide copper gold,Idaho Cobalt Belt,None.,"Measured + Indicated resource (2006): 260,700 tons ore @0.604% Co, 0.327% Cu, and 0.013 oz/ton Au; cutoff grade 0.3% Co.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-64,ore_site,Unnamed cobalt site 64,ID,,45.11736,-114.34256,point,cobalt,cobalt,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,IOA-IOCG,Iron oxide copper gold,Idaho Cobalt Belt,"Production (1936-1968): 283,741 tons ore yielding 53,450,171 lbs Cu, 13,865,496 lbs Co, 24,136 oz Au, 53,544 oz Au.","Reserve (1977): 6,500,000 tons ore @0.55% Co and 1.31% Cu.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-66,ore_site,Unnamed cobalt site 66,ID,,45.04685,-114.2038,point,cobalt,cobalt,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,IOA-IOCG,Iron oxide copper gold,Idaho Cobalt Belt,"Production (1945-1965): 5,500 metric tons @2% Cu; Co not recovered.","Total Inferred resources (1994): 800,000 metric tons @1.823% Cu, 0.007% Co (52 metric tons Co), and 0.413 g/t Au. Includes 600,000 t of oxide resources @1.04% Cu, 0.004% Co, and 0.13 g.t Au and 200,000 t sulfide resources @4.17% Cu, 0.014% Co, and 1.26 g/t Au.",MRDS (2005); Koba Resources Ltd. (2023); New World Resources (2021),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119962,,,,,,
ore-236,ore_site,Unnamed fluorspar site 236,ID,,44.24988,-114.85673,point,fluorspar,fluorspar,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Alkalic porphyry,Fluorspar,Yankee Fork fluorspar,Production: a few truckloads of fluorite during WWII.,Unknown.,MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10089180,,,,,,
ore-328,ore_site,Unnamed fluorspar site 328,ID,,44.44519,-114.32842,point,fluorspar,fluorspar,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Alkalic porphyry,Fluorspar,Challis fluorspar,"Historical production of Ag, Cu, and Pb.","Possible reserves (1971): 5,000,000 tons @40% fluorite. Probable reserves (1971): 3,500,000 tons @40% fluorite.",MRDS (2005); Pye (1971),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071078,,,,,,
ore-338,ore_site,Unnamed fluorspar site 338,ID,,44.4862,-114.3347,point,fluorspar,fluorspar,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Alkalic porphyry,Fluorspar,Challis fluorspar,None.,"Measured + Indicated reserve (1977): 450,000 tonnes @30% CaF2.",Kauffman (1977),,,,,,,
ore-396,ore_site,Unnamed fluorspar site 396,ID,,44.85318,-114.5005,point,fluorspar,fluorspar,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Alkalic porphyry,Fluorspar,Challis fluorspar,"Total production from area ~35,400 metric tons fluorite.","Proved + Probable reserves (Big Lead, Bear Trap, and South deposits; 1949): 2,978,789 tons ore @27.15% CaF2.",MRDS (2005); Burgin (1949),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069418,,,,,,
ore-457,ore_site,Unnamed fluorspar site 457,ID,,44.4111,-114.3197,point,fluorspar,fluorspar,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Alkalic porphyry,Fluorspar,Challis fluorspar,"Pacific mine (intermittent between 1901-1964): 19,183 tons of ore and reprocessed 15 tons of old tailings, yielding 74 oz Au, 130,801 oz Ag, 31,995 lbs Cu. 1,666,188 lbs Pb, and 339,166 lbs Zn. No fluorite production reported.","In situ resource (1987): Inferred 600,000 metric tons ore; Demonstrated 3,450,000 metric tons ore; Indicated 550,000 metric tons ore, Measured 2,900,000 metric tons ore, Total resource 4,020,000 metric tons @36% fluorite.",MRDS (2005); Dicken and others (2022); Mitchell (1999),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071113,,,,,,
ore-466,ore_site,Unnamed fluorspar site 466,ID,,42.19323,-111.4375,point,fluorspar,"fluorspar, REE, vanadium",Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Marine chemocline,Phosphate,Phosphoria Formation,Unknown.,"Resource (1977): 42,000,000 metric tons @31% P2O5, 0.0229% fluorite, 0.0016% V2O5, 0.0001% U3O8, 0.0009% REE, 0.0033 g/metric ton Ag, 0.0004% Zn, 0.0001% Se, 0.0085% Tl, and 0.0001% Cd.",MRDS (2005),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143655,,,,,,
ore-51,ore_site,Unnamed fluorspar site 51,ID,,44.85488,-114.50403,point,fluorspar,fluorspar,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Climax-type,Fluorspar,Meyers Cove fluorspar,"Production: 26,579 metric tons fluorite (75% of the fluorite production from the area).",Unknown.,MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216911,,,,,,
ore-42,ore_site,Unnamed niobium site 42,ID,,44.37071,-115.40178,point,niobium,"niobium, REE, tantalum",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Columbite/tantalite,Idaho Critical Mineral Placers,"In 1955 99% of domestic supply of columbite and tantalum was produced from Bear Valley placers. Past production of 10,000 metric tons REO.","Total resources (2002): 109,900,000 metric tons @0.0155% monazite or 0.010% REO.",MRDS (2005); Jackson and Christiansen (1993); Orris and Grauch (2002),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10105706,,,,,,
ore-177,ore_site,Unnamed rhenium site 177,ID,,44.03394,-115.78297,point,rhenium,"rhenium, tungsten",Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,Porphyry/skarn molybdenum,CuMo-Little Falls mineral districts,Recorded Au production of 2.8 million oz.,"Inferred resource (2020): 2,556,600,000 short tons ore @0.048% MoS2, 0.067% Cu, 0.017 ppm Re, 2.13 ppm Ag, and 0.282% S. Measured + Indicated resource (2020): 2,269,600,000 short tons ore @0.021 ppm Re, 0.057% MoS2, 0.084% Cu, 0.264% S, and 2.5 ppm Ag. Inferred resources (2015): 3,373,600,000 tons ore @32.1 ppm W. Measured + Indicated resource (2015): 2,524,500,000 tons @39 ppm W.",Karl and others (2020),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-611,ore_site,Unnamed rhenium site 611,ID,,44.31924,-114.55675,point,rhenium,"rhenium, tungsten",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,Porphyry/skarn molybdenum,White Cloud mineral district,"Production (1983-2014): 324,827,000 lbs Mo.","Inferred resource (2015): 700,000 tonnes ore @0.35% Mo. Unclassified resource (2017): 212,000,000 metric tons ore @0.42 g/metric ton Re. Unclassified resource (1991): 189,000 tons ore @0.93% WO3.",Karl and others (2020),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-299,ore_site,Unnamed tungsten site 299,ID,,44.53288,-113.69269,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,S-R-V tungsten,Ima mine (Blue Wing mining district),"Production (1934-1982): 746,383 tons ore @0.12% Cu, 0.0014% Zn, 1.737 troy oz/ton Ag, 0.000404 troy oz/ton Au, 0.196% Pb, and 0.266% WO3.","Resource (1999): 350,000 tons @0.19% Cu, 0.2% Zn, 1.9 troy oz/ton Ag, 0.22% Pb, and 0.5% WO3.",Karl and others (2020),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-631,ore_site,Unnamed tungsten site 631,ID,,44.33391,-114.58608,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,S-R-V tungsten,White Cloud mineral district,"Production (1983-2014): 324,827,000 lbs Mo and (1955-1956): 493 tons ore @0.77% WO3.","Resources (1991): 1,800 tons ore @0.74% WO3.",Karl and others (2020),https://doi.org/10.5066/P97NJLI4,,,,,,
ore-112,ore_site,Unnamed zinc site 112,ID,,47.53377,-116.13913,point,zinc,zinc,Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Coeur d'Alene-type,Polymetallic sulfide,Coeur d'Alene Mining District (Silver Valley antimony),"Production (1885-1981; 1988-1991): 42.77 Mt @8.43% Pb, 4.52% Zn, and 3.52 opt Ag. Mine to restart 2023. Projected production 2024-2028 includes 23,000 to 30,000 metric tons Zn/year as well as Pb and Ag.","Total reserves (2022): 3,360,000 tons @5.3% Zn, 2.4% Pb, and 1.02 oz/ton Ag.",MRDS (2005); Mining Technology (2022); Wilson and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10105938,,,,,,
ore-211,ore_site,Unnamed zinc site 211,ID,,43.89197,-113.66932,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,Porphyry/skarn copper,Mackay stock area,"Production (1880s to 1954): 900,000 tons ore, resulting in 31,000 tons Cu, 450 tons Zn, 41,200 oz Au, and 1,300,000 oz Ag.","Total resources (2020): 33,625,100 metric tons @0.387% Cu, 0.176 % Zn, 9,905 g/ metric ton Ag, 0.332 g/metric ton Au, and 0.012% Pb.",MRDS (2005),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10089294,,,,,,
ore-264,ore_site,Unnamed zinc site 264,ID,,44.31989,-114.56593,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,Polymetallic sulfide S-R-V-IS,White Cloud mineral district,"Production (1916-1981): 5,689 tons of ore; 42.43 oz Au, 13,148 oz Ag, 682 lbs Cu, 26,994 lbs Pb, and 4,511 lbs Zn.",Unknown.,MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216544,,,,,,
ore-289,ore_site,Unnamed zinc site 289,ID,,44.1711,-114.6333,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Basin brine path,Zinc-lead (MVT and sedex),Triumph sedex mineral system,"Production (1973-1977): 200,000 to 300,000 short tons ore @7% Zn, 0.5% Pb, and 0.9 oz/short ton Ag.","Resource (1978): 78,900 metric tons ore @11% Zn, 0.47% Pb, 11.9 g/metric ton Ag, and 0.08% Cd.",MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071008,,,,,,
ore-366,ore_site,Unnamed zinc site 366,ID,,47.47056,-115.7833,point,zinc,zinc,Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Coeur d'Alene-type,Polymetallic sulfide,Coeur d'Alene Mining District (Silver Valley antimony),"In production since 1942. In 2022, produced 11,282 metric tons Zn, 26,520 metric tons Pb, and 4,412,764 oz Ag.","Total reserves and resources (2022): 15,056,273 metric tons @2.8% Zn, 6.6 % Pb, and 339,429 g/t Ag.",SLR International Corporation (2022); Hecla Mining Company (2023a),,,,,,,
ore-580,ore_site,Unnamed zinc site 580,ID,,42.73704,-116.9189,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,Polymetallic sulfide S-R-V-IS,South Mountain district,"Production (1941 - 1953): 53,653 metric tons of ore produced 15,600,000 lbs Zn, 2,600,000 lbs Pb, 13,932 lbs Cu, 566,343 oz Ag, and 3,118 oz Au.","Total Measured, Indicated, and Inferred resources (2021): 943,950 metric tons @8.03% Zn, 0.98% Pb, 0.77% Cu, 187 g/t Ag, and 1.56 g/t.","Choquette and others (2019, 2021)",,,,,,,
ore-590,ore_site,Unnamed zinc site 590,ID,,47.49379,-115.8182,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Coeur d'Alene-type,Polymetallic sulfide,Coeur d'Alene Mining District (Silver Valley antimony),Limited production 1980 - 1990 as Star Morning and Star Phoenix mines.,"Total Measured, Indicated, and Inferred resources (2022): 3,555,257 metric tons @6.4% Zn, 6.0% Pb, and 106.286 g/t Ag.",Hecla Mining Company (2023c),,,,,,,
ore-626,ore_site,Unnamed zinc site 626,ID,,43.645,-114.2603,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Basin brine path,Zinc-lead (MVT and sedex),Triumph sedex mineral system,"Production (1936-1948): 966,100 metric tons @268 g/metric ton Ag, 2 g/metric ton Au, 4% Pb, and 7% Zn. Total production (1884-1967): 176,295,742 lbs Zn.","Resource (1989): 41,000 metric tons ore @10% Zn, 6% Pb, and 206 g/metric ton Ag. Superfund site.",Mitchell (1997); MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103877,,,,,,
ore-97,ore_site,Unnamed zinc site 97,ID,,47.5274,-116.17597,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Coeur d'Alene-type,Polymetallic sulfide,Coeur d'Alene Mining District (Silver Valley antimony),"Production (1886-1940): Blackhawk, Wyoming, Ranger, Crown Point, Silver King and Curley mines) over 2 million oz Ag, 9.4 million lbs Zn, and 6 million lbs Pb.","Total Inferred historical resources (2021): 197,766 metric tons @10.34% Zn, 5.22% Pb, and 87.4 g/metric ton Ag.",Ray (2016),,,,,,,
ore-280,ore_site,Unnamed barite site 280,IL,,37.53364,-88.36825,point,barite,"barite, fluorspar, niobium, REE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Hicks Dome Intrusion,None.,"Economically exploitable resource (1978): 14,700,000 metric tons ore @0.42% REO. Resource (1978): 11,324,000 tons ore @3.64% barite, 11.45% fluorite, 0.155% Nb, 0.209% Th, and 0.177% Y.",Bellora and others (2019); Denny and others (2020),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-39,ore_site,Unnamed barite site 39,IL,,37.44867,-88.42974,point,barite,"barite, fluorspar",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Illinois-Kentucky Fluorspar District,"Production (1966-1984): total tonnage difficult to determine, but estimated to be ~550,000 tons (along with West Vein).","Proved reserve (1981): 600,000 tons ore @40% barite and 20% fluorite.",MRDS (2005); Denny and others (2020),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10169446,,,,,,
ore-15,ore_site,Unnamed fluorspar site 15,IL,,37.5767,-88.1995,point,fluorspar,"fluorspar, zinc",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Illinois-Kentucky Fluorspar District,"Production (in 1990): 961,084 raw tons ore; ore from the mine averaged 30-35% CaF2 and 2-5% Zn.",Unknown.,MRDS (2005); Denny and others (2020),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10082956,,,,,,
ore-182,ore_site,Unnamed fluorspar site 182,IL,,37.5205,-88.1992,point,fluorspar,"fluorspar, zinc",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Illinois-Kentucky Fluorspar District,"Production (W.L. Davis mine; 1967): ~287,000 tons @40% CaF2, 12% Zn, and 3% Pb mined from the sub-Rosiclare Level, and 135,177 tons @50% CaF2 mined from the Bethel Level.",Unknown.,MRDS (2005); Denny and others (2020),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106430,,,,,,
ore-318,ore_site,Unnamed fluorspar site 318,IL,,37.46477,-88.41194,point,fluorspar,fluorspar,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Illinois-Kentucky Fluorspar District,"Production (1946-1971): more than 150,000 tons fluorite concentrate from Jefferson Mines No. 1 and No. 2).",Unknown.,MRDS (2005); Denny and others (2020),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144924,,,,,,
ore-528,ore_site,Unnamed fluorspar site 528,IL,,37.57367,-88.40974,point,fluorspar,"fluorspar, zinc",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Illinois-Kentucky Fluorspar District,"Production (1942-1949): 8,500 tons @60% CaF2 ore and 3,450 tons 35-50% CaF2 ore.",Unknown.,MRDS (2005); Denny and others (2020),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10266176,,,,,,
ore-529,ore_site,Unnamed fluorspar site 529,IL,,37.42535,-88.34837,point,fluorspar,fluorspar,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Illinois-Kentucky Fluorspar District,"Production (began 1842 - mine flooded 1954): (1909-1915): averaged 40,000 tons of finished fluorspar produced each year; maximum yearly production of 100,000 tons in 1917.",Unknown.,MRDS (2005); Denny and others (2020),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106427,,,,,,
ore-228,ore_site,Unnamed zinc site 228,KS,,37.06677,-94.61693,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Basin brine path,Zinc-lead (MVT and sedex),Tri-State district,"District production: 498 Mst of ore, with 2.8 Mst Pb and 11.7 Mst Zn. Past minor production of Cd, Ge, and Ga as byproducts of Zn and Pb extraction.",Unknown.,MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10242390,,,,,,
ore-197,ore_site,Unnamed fluorspar site 197,KY,,37.27147,-88.24063,point,fluorspar,fluorspar,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Hybrid magmatic REE / basin brine path,Fluorspar,Illinois-Kentucky Fluorspar District,"Production (1900; 1942-1945): 6,000 tons fluorspar ore.",Unknown.,MRDS (2005); Hardin (1955),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10267275,,,,,,
